id,source,category,age_range,difficulty,language_style,title,india_concept,bible_reference,memory_verse,kid_friendly_explanation,activity_idea,kid_prompt,answer_key,safety_tag
343,Regional Indian Superstitions and Beliefs,Health,6–8,1,English,Be Peacemaking in festival time: Sharing prasad after worship.,Sharing prasad after worship,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.","During festival time, practice peacemaking. Sharing prasad after worship is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show peacemaking during festival time?,"By practicing sharing prasad after worship and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
344,Regional Indian Superstitions and Beliefs,Health,8–10,1,English,God cares about market visits; practice Respect: Keeping shoes outside before entering.,Keeping shoes outside before entering,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","Some families practice: Offering water to a guest. Practice hospitality and generosity. During market visits, practice respect. Keeping shoes outside before entering is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show respect during market visits?,"By practicing keeping shoes outside before entering and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
345,Regional Indian Superstitions and Beliefs,Travel,8–10,2,Hinglish,Be Respect in morning assembly: Reading a moral story at bedtime.,Reading a moral story at bedtime,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. Reading a moral story at bedtime ke dauran morning assembly mein respect dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Act out a short skit with friends.,What is one way to show respect during morning assembly?,"By practicing reading a moral story at bedtime and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
346,Regional Indian Superstitions and Beliefs,Nature,8–10,2,English,Be Hard work in temple/church visits: Sharing prasad after worship.,Sharing prasad after worship,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","During temple/church visits, practice hard work. Sharing prasad after worship is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show hard work during temple/church visits?,"By practicing sharing prasad after worship and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
347,Regional Indian Superstitions and Beliefs,Work,8–10,2,Hinglish,Be Humility in rainy season: Bringing mithai to celebrate good news.,Bringing mithai to celebrate good news,Proverbs 22:1,A good name is more desirable than great riches.,Bringing mithai to celebrate good news ke dauran rainy season mein humility dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Act out a short skit with friends.,What is one way to show humility during rainy season?,By practicing bringing mithai to celebrate good news and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
348,Regional Indian Superstitions and Beliefs,Nature,8–10,3,Hinglish,Show Peacemaking when you music practice: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Some families practice: Speaking softly in holy places. Show respect and let others pray or think peacefully. Touching elders’ feet (pranam) ke dauran music practice mein peacemaking dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Draw a comic showing the lesson.,What is one way to show peacemaking during music practice?,"By practicing touching elders’ feet (pranam) and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
349,Regional Indian Superstitions and Beliefs,Technology,10–12,2,Hinglish,Show Mercy when you music practice: Keeping the temple area clean.,Keeping the temple area clean,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.",Keeping the temple area clean ke dauran music practice mein mercy dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Act out a short skit with friends.,What is one way to show mercy during music practice?,"By practicing keeping the temple area clean and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
350,Regional Indian Superstitions and Beliefs,Civics,8–10,1,English,Show Stewardship when you family meals: Fasting with family and breaking together.,Fasting with family and breaking together,Matthew 7:12,Do to others what you would have them do to you.,"During family meals, practice stewardship. Fasting with family and breaking together is a simple way to show care for others.",Design a poster about the verse.,What is one way to show stewardship during family meals?,By practicing fasting with family and breaking together and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
351,Regional Indian Superstitions and Beliefs,Helping,6–8,3,English,Show Honesty when you rainy season: Keeping the temple area clean.,Keeping the temple area clean,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. During rainy season, practice honesty. Keeping the temple area clean is a simple way to show care for others.",Design a poster about the verse.,What is one way to show honesty during rainy season?,"By practicing keeping the temple area clean and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
352,Regional Indian Superstitions and Beliefs,Honesty,6–8,3,English,Show Stewardship when you library hour: Lighting a diya in the evening.,Lighting a diya in the evening,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.","During library hour, practice stewardship. Lighting a diya in the evening is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show stewardship during library hour?,"By practicing lighting a diya in the evening and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
353,Regional Indian Superstitions and Beliefs,Technology,10–12,2,English,Be Humility in homework time: Reading a moral story at bedtime.,Reading a moral story at bedtime,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.","During homework time, practice humility. Reading a moral story at bedtime is a simple way to show care for others.",Design a poster about the verse.,What is one way to show humility during homework time?,"By practicing reading a moral story at bedtime and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
354,Regional Indian Superstitions and Beliefs,Creativity,8–10,3,Hinglish,God cares about bus rides; practice Kindness: Lighting a diya in the evening.,Lighting a diya in the evening,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. Lighting a diya in the evening ke dauran bus rides mein kindness dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Draw a comic showing the lesson.,What is one way to show kindness during bus rides?,"By practicing lighting a diya in the evening and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
355,Regional Indian Superstitions and Beliefs,Technology,6–8,1,Hinglish,God cares about rainy season; practice Stewardship: Keeping the temple area clean.,Keeping the temple area clean,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Keeping the temple area clean ke dauran rainy season mein stewardship dikhana seekhein. Buzurgon ko pranam karna chahiye.,Make a thank-you card for a helper.,What is one way to show stewardship during rainy season?,"By practicing keeping the temple area clean and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
