id,source,category,age_range,difficulty,language_style,title,india_concept,bible_reference,memory_verse,kid_friendly_explanation,activity_idea,kid_prompt,answer_key,safety_tag
346,World Values Survey,Sports,10–12,3,Hinglish,Show Humility when you rainy season: Keeping temples and parks clean.,Keeping temples and parks clean,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.",Keeping temples and parks clean ke dauran rainy season mein humility dikhana seekhein. Line mein aage nahi ghusna chahiye.,Create a recycling checklist for your class.,What is one way to show humility during rainy season?,"By practicing keeping temples and parks clean and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
347,World Values Survey,Honesty,10–12,2,English,Show Gratitude when you bus rides: Public transport manners.,Public transport manners,Matthew 7:12,Do to others what you would have them do to you.,"During bus rides, practice gratitude. Public transport manners is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show gratitude during bus rides?,By practicing public transport manners and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
348,World Values Survey,Family,10–12,3,Hinglish,God cares about morning assembly; practice Honesty: Recycling and saving water.,Recycling and saving water,Proverbs 3:5,Trust in the Lord with all your heart.,Recycling and saving water ke dauran morning assembly mein honesty dikhana seekhein. Line mein aage nahi ghusna chahiye.,Design a poster about the verse.,What is one way to show honesty during morning assembly?,By practicing recycling and saving water and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
349,World Values Survey,Health,8–10,1,English,Be Hard work in temple/church visits: Monsoon safety and helping.,Monsoon safety and helping,Proverbs 15:1,A gentle answer turns away wrath.,"During temple/church visits, practice hard work. Monsoon safety and helping is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show hard work during temple/church visits?,By practicing monsoon safety and helping and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
350,World Values Survey,Work,10–12,1,English,"In rainy season, choose Hard work: Digital kindness in chats.",Digital kindness in chats,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During rainy season, practice hard work. Digital kindness in chats is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show hard work during rainy season?,"By practicing digital kindness in chats and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
351,World Values Survey,Health,10–12,2,English,"In rainy season, choose Honesty: Queueing at shops and buses.",Queueing at shops and buses,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.","During rainy season, practice honesty. Queueing at shops and buses is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show honesty during rainy season?,"By practicing queueing at shops and buses and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
352,World Values Survey,Festival,10–12,3,Hinglish,Show Mercy when you library hour: Traffic safety and helmets.,Traffic safety and helmets,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","Traffic safety and helmets ke dauran library hour mein mercy dikhana seekhein. Helmet peheno, safety first!",Create a recycling checklist for your class.,What is one way to show mercy during library hour?,"By practicing traffic safety and helmets and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
353,World Values Survey,Respect,8–10,3,English,God cares about sports practice; practice Hard work: Queueing at shops and buses.,Queueing at shops and buses,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During sports practice, practice hard work. Queueing at shops and buses is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show hard work during sports practice?,"By practicing queueing at shops and buses and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
354,World Values Survey,Nature,8–10,3,Hinglish,God cares about rainy season; practice Hard work: Monsoon safety and helping.,Monsoon safety and helping,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.",Monsoon safety and helping ke dauran rainy season mein hard work dikhana seekhein. Sach bolna zaroori hai.,Write two sentences on how to apply this today.,What is one way to show hard work during rainy season?,"By practicing monsoon safety and helping and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
355,World Values Survey,Travel,10–12,3,Hinglish,God cares about classroom chores; practice Respect: Recycling and saving water.,Recycling and saving water,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Recycling and saving water ke dauran classroom chores mein respect dikhana seekhein. Elders ko respect dikhana chahiye.,Write two sentences on how to apply this today.,What is one way to show respect during classroom chores?,"By practicing recycling and saving water and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
356,World Values Survey,Creativity,10–12,3,Hinglish,Show Honesty when you family meals: Library book care.,Library book care,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.",Library book care ke dauran family meals mein honesty dikhana seekhein. Line mein aage nahi ghusna chahiye.,Write two sentences on how to apply this today.,What is one way to show honesty during family meals?,"By practicing library book care and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
357,World Values Survey,Creativity,6–8,1,English,God cares about family meals; practice Honesty: Using inside voices in public places.,Using inside voices in public places,Matthew 7:12,Do to others what you would have them do to you.,"During family meals, practice honesty. Using inside voices in public places is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show honesty during family meals?,By practicing using inside voices in public places and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
358,World Values Survey,Civics,6–8,3,English,Be Stewardship in playground games: Using inside voices in public places.,Using inside voices in public places,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During playground games, practice stewardship. Using inside voices in public places is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show stewardship during playground games?,"By practicing using inside voices in public places and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
